Model ID,Performance,Performance Bin,Length Width Ratio,Length Width Bin,Display Ratio,Display Ratio Bin
1537,0.12981883133333336,Medium Performance,2.1558823495678547,Vertical Screen,2.510204088804665,Vertical Display
1536,0.11196556699999999,Low Performance,0.3901426451952499,Horizantal Screen,0.7706766900013852,Horizantal Display
1535,0.10667456166666667,Low Performance,0.47605930276014635,Horizantal Screen,1.1536796557127116,Vertical Display
1534,0.22524827333333333,Medium Performance,1.7126168269275264,Vertical Screen,1.9523809514561405,Vertical Display
1526,0.2545949886666667,Medium Performance,1.4742334550701541,Vertical Screen,1.9523809514561405,Vertical Display
1532,0.17233822033333332,Medium Performance,1.8465558777736886,Vertical Screen,2.510204088804665,Vertical Display
1531,0.13498785533333332,Medium Performance,1.7962649932221304,Vertical Screen,2.510204088804665,Vertical Display
1530,0.15499697933333334,Medium Performance,1.94382835253844,Vertical Screen,2.510204088804665,Vertical Display
1529,0.15499697933333334,Medium Performance,1.94382835253844,Vertical Screen,2.510204088804665,Vertical Display
1528,0.14372561733333333,Medium Performance,1.3311573606508185,Vertical Screen,0.7706766900013852,Horizantal Display
1527,0.20268539200000002,Medium Performance,1.829563661303473,Vertical Screen,2.510204088804665,Vertical Display
1533,0.2664796913333333,Medium Performance,1.6880171812408125,Vertical Screen,2.2092731771408127,Vertical Display
1553,0.10180605766666667,Low Performance,1.5878805640023141,Vertical Screen,2.510204088804665,Vertical Display
1552,0.17233822033333332,Medium Performance,1.8465558777736886,Vertical Screen,2.510204088804665,Vertical Display
1551,0.156330921,Medium Performance,1.7968438842141414,Vertical Screen,1.5974026045183,Vertical Display
1550,0.12981883133333336,Medium Performance,1.8646127686543992,Vertical Screen,2.510204088804665,Vertical Display
1549,0.18272888433333334,Medium Performance,2.0603329461136513,Vertical Screen,2.8534798549701326,Vertical Display
1548,0.17233822033333332,Medium Performance,2.3390496494587922,Vertical Screen,2.510204088804665,Vertical Display
1547,0.17233822033333332,Medium Performance,3.1875547466369,Vertical Screen,2.510204088804665,Vertical Display
1546,0.17716489000000002,Medium Performance,2.7395097568855515,Vertical Screen,2.510204088804665,Vertical Display
1545,0.17233822033333332,Medium Performance,1.8465558777736886,Vertical Screen,2.510204088804665,Vertical Display
1544,0.22524827333333333,Medium Performance,1.8389574128574486,Vertical Screen,1.9523809514561405,Vertical Display
